,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20
2553,ADE34755@N,31.419612867875838,17.171183776629817,28.131513846819065,24.84341482576229,13.51774041990007,22.651348811724443,16.805839440956845,27.03548083980014,4.018787692402723,26.670136504127164,36.16908923162451,21.189971469032542,6.941542377786522,26.670136504127164,18.632561119321718,39.09184391700831,33.24633454624071,3.6534433567297486,20.093938462013618,35.80374489595154,0.03280772732758708,0.03362167388990408,0.030910416257961305,0.031997764622796,0.031466779701141846,0.03151044212516454,0.03097772341806192,0.03198163315870933,0.031961882528049074,0.030924247877499488,0.03133775963171273,0.031270139692128385,0.03245778067120607,0.030439816722249848,0.031245364064032187,0.03245182416528002,0.03270243082153771,0.032262500227460376,0.03146268191364367,0.030865075510899374
2554,ADE34766@N,31.494144499515485,16.84570519741526,28.198245656542934,24.902346813570382,13.549806354442708,22.705080918255348,16.84570519741526,27.099612708885417,4.028320808077562,26.73340172633291,36.254887272698056,21.240236988045325,7.324219651050113,26.73340172633291,18.67676011017779,39.1845751331181,33.69141039483052,3.6621098255250564,20.14160404038781,35.522465307593045,0.032717629011165525,0.03356846278473107,0.030891163030129547,0.03199378558123137,0.03142361641893468,0.031493673571039604,0.030963837268563204,0.0319847660636658,0.031817485597908896,0.030877857089724164,0.03132183758106239,0.03118291531586358,0.032358045463120655,0.03039860086567074,0.03109763765339478,0.032567442594471856,0.03260169252367218,0.032240034681738035,0.03151698517261247,0.03077154917879384
2555,ADE34779@N,32.299437597029126,16.149718798514563,28.996086024605695,25.69273445218226,13.580445353296339,22.022343816156223,16.149718798514563,27.160890706592678,4.404468763231245,26.42681257938747,36.33686729665777,22.389382879758827,6.973742208449471,26.793851642990074,18.351953180130188,37.80502355106819,34.868711042247355,3.6703906360260374,20.187148498143205,35.602789169452564,0.03276391546551734,0.03353612613181922,0.03075301234878121,0.031971674590872794,0.03132582769799914,0.03155014529351574,0.030817249510765483,0.031755471049003156,0.03179332572573101,0.030905324362107425,0.031224681145245247,0.03123397995057557,0.03242097800855943,0.030338868883297846,0.03114118182985402,0.032385858116570305,0.03260468026295573,0.032146286925227974,0.03144106039525116,0.030851288703746427
2556,ADE34790@N,32.299437597029126,16.149718798514563,28.996086024605695,25.69273445218226,13.580445353296339,22.022343816156223,16.149718798514563,27.160890706592678,4.404468763231245,26.42681257938747,36.33686729665777,22.389382879758827,6.973742208449471,26.793851642990074,18.351953180130188,37.80502355106819,34.868711042247355,3.6703906360260374,20.187148498143205,35.602789169452564,0.03276391546551734,0.03353612613181922,0.03075301234878121,0.031971674590872794,0.03132582769799914,0.03155014529351574,0.030817249510765483,0.031755471049003156,0.03179332572573101,0.030905324362107425,0.031224681145245247,0.03123397995057557,0.03242097800855943,0.030338868883297846,0.03114118182985402,0.032385858116570305,0.03260468026295573,0.032146286925227974,0.03144106039525116,0.030851288703746427
2557,ADE34801@N,32.299437597029126,16.149718798514563,28.996086024605695,25.69273445218226,13.580445353296339,22.022343816156223,16.149718798514563,27.160890706592678,4.404468763231245,26.42681257938747,36.33686729665777,22.389382879758827,6.973742208449471,26.793851642990074,18.351953180130188,37.80502355106819,34.868711042247355,3.6703906360260374,20.187148498143205,35.602789169452564,0.03276391546551734,0.03353612613181922,0.03075301234878121,0.031971674590872794,0.03132582769799914,0.03155014529351574,0.030817249510765483,0.031755471049003156,0.03179332572573101,0.030905324362107425,0.031224681145245247,0.03123397995057557,0.03242097800855943,0.030338868883297846,0.03114118182985402,0.032385858116570305,0.03260468026295573,0.032146286925227974,0.03144106039525116,0.030851288703746427
2558,ADE34812@N,31.93106383141602,16.149043776808103,28.99487405381455,24.95761310961252,13.579877721406813,22.021423332011047,16.88309122120847,27.159755442813626,4.4042846664022095,26.792731720613443,36.33534849781823,22.388447054211234,6.9734507218034985,26.792731720613443,18.351186110009206,38.17046710881915,34.867253609017496,3.6702372220018415,20.186304721010128,35.234277331217676,0.03277664902883482,0.033489468379410636,0.030769241548799443,0.03197856740250592,0.0313141470051804,0.031554961219262906,0.030841363602451467,0.031766080715245754,0.03181552569547734,0.030872727974112914,0.031231986339451755,0.031251690745563936,0.03242027703060494,0.030349965946080634,0.031148516677448328,0.03235652141976352,0.03262878252513533,0.032127119412305324,0.031454144350397735,0.030828540781782775
2559,ADE34823@N,32.232290843206854,16.482421453912593,28.93580655242433,25.639322261641816,13.552213195439245,21.610285906240957,16.116145421603427,27.10442639087849,4.3953123877100255,26.37187432626015,36.26132719860771,22.342837970859296,6.959244613874207,26.73815035856932,18.313801615458438,37.72643132784438,34.79622306937103,3.6627603230916876,20.145181777004282,35.52877513398937,0.03281105020359174,0.033610674765773264,0.03080040869303958,0.032068466601168646,0.03142817858949137,0.03159794268598646,0.030848834719978267,0.03171749596271663,0.03173288867260338,0.030915390535334427,0.03132563517796257,0.031314498680240305,0.03246995095018958,0.030363723283011925,0.031127676132146495,0.03245786375650932,0.0326357657156887,0.03216091639251707,0.03145422577253162,0.03088238040034995
2560,AFQ94213@N,26.94525932828702,12.523852927231996,29.981344886403868,18.59602404346569,14.041895706290418,21.63210960158254,14.421406401055025,32.63791974975611,5.692660421469089,28.463302107345445,34.53547322357914,18.216513348701085,7.2107032005275125,24.668195159699383,15.559938485348843,43.64372989792968,31.49938766546229,3.4155962528814534,23.529663075405566,34.914983918343744,0.030652262336839674,0.031621411914927636,0.031070440425506173,0.03230594018532898,0.030905607708932404,0.03073619617904055,0.03146085476003621,0.031001423620746756,0.030811376168755705,0.03087464997362199,0.03053149986105285,0.031251990294378904,0.03159921837468537,0.031164666266974155,0.030952143486709695,0.03112014139313542,0.030251839611030368,0.031263880945771864,0.030666727982104014,0.030247033745815582
2561,AFH58021@N,32.97528213570118,17.78442182599614,43.34952820086559,27.047141527035794,17.413913037954554,20.007474554245658,21.119000918370414,35.19833486395069,8.89221091299807,37.05087880415862,47.795633657364625,16.302386673829794,5.928140608665379,25.56510637486945,17.413913037954554,40.014949108491315,43.34952820086559,7.780684548873311,28.899685467243728,43.34952820086559,0.031422553116941566,0.03177828332345661,0.030828398933732636,0.03146179814674393,0.030411943869758252,0.032529506161148795,0.030562544426070273,0.03116139201123235,0.03141175305107061,0.03007129792322142,0.031248464950729284,0.031166134329959048,0.03159935313692176,0.030677538962182855,0.03250978552243843,0.03253343427252823,0.03240443500360113,0.0317780768836846,0.031890456761067484,0.03204406117192447
2562,AGD98685@N,31.150408547971434,15.575204273985717,31.530291579044256,26.211929144024744,16.334970336131363,23.172864895442164,18.614268522568295,37.60842007620941,8.357426683602093,30.39064248582579,50.9043261637582,16.334970336131363,4.558596372873868,30.39064248582579,19.753917615786765,48.245144946248445,40.647484324791996,4.558596372873868,23.55274792651499,47.10549585302998,0.0315470814854486,0.03154668287014867,0.030747643966082584,0.03174613954727076,0.030406857929690487,0.03044213912421742,0.030142807296087943,0.030835003887315058,0.03134582618616962,0.031175551180543274,0.03052868426452272,0.029956876606315068,0.030470759291372447,0.030774604565034145,0.030946115366947156,0.03168713639368319,0.03172469740465914,0.030498317114610336,0.031304698193231874,0.0322893462538273
2563,AGN29320@N,31.532409803828575,15.196342074134254,31.15250125197522,26.59359862973494,16.71597628154768,23.174421663054737,18.61551904081446,37.61094663348228,7.598171037067127,30.392684148268508,51.66756305205646,16.71597628154768,4.938811174093632,30.01277559641515,19.75524469637453,47.8684775335229,40.65021504830913,4.558902622240276,23.55433021490809,46.72875187796283,0.03158722042624347,0.03144937946428706,0.030663401357826893,0.03166498707239518,0.030376191661590123,0.03046043122564939,0.030043419058704935,0.03078080543847625,0.031397935494340064,0.031095872821573854,0.03058714728852938,0.03007540355523722,0.030495816992387837,0.030811277731084597,0.031014942482570796,0.03164950215023422,0.031769830158673934,0.030573542016926622,0.03135306628355782,0.032241275466354274
2564,AJP67408@N,32.29301412801833,15.576630344102957,32.29301412801833,23.55490442278984,16.336465970644564,23.934822236060644,19.7557262900818,37.99178132708038,9.497945331770095,29.253671621851897,47.48972665885048,16.71638378391537,4.5590137592496465,32.67293194128913,21.275397543165017,47.10980884557968,41.41104164651762,4.179095945978842,23.934822236060644,46.72989103230887,0.031468050054493095,0.03144052444210537,0.03082737133994417,0.031691311546970094,0.030239971272099722,0.030857905466223013,0.02997798475396527,0.030963621841935275,0.031242609046738173,0.03061604551971728,0.030497507383326204,0.030557004226153945,0.03105704192286308,0.030761436598601977,0.031093942264557254,0.03154467796717865,0.031180587938087735,0.03088714734108283,0.030750364063062148,0.03242708174009107
2565,AJG44124@N,32.39665339522633,16.756889687186035,28.672900131407214,24.57677154120618,15.639763708040299,26.43864817311574,17.129265013567945,34.25853002713589,7.447506527638237,27.183398825879564,44.68503916582942,18.991141645477505,7.819881854020149,26.811023499497654,23.087270235678535,49.89829373517619,34.25853002713589,3.7237532638191184,28.3005248050253,35.74803133266354,0.032093019013361125,0.0328064368344181,0.02957330984438421,0.0307122520371501,0.03161335782283695,0.03112916871447988,0.03022174550155863,0.03003803609689833,0.03162033331110656,0.03216260426631386,0.03156383685659158,0.031101251540588758,0.03196116709240337,0.03117165253152896,0.031144303726907217,0.0318198943171425,0.03262478440975249,0.030667534484970633,0.03145401121774687,0.03214597399794803
2566,AKJ85723@N,31.521017978840558,15.19085203799545,31.14124667789067,26.583991066492036,16.33016594084511,23.545820658892946,18.608793746544425,37.977130094988624,7.595426018997725,30.001932775041013,51.648896929184524,16.33016594084511,4.937026912348521,30.3817040759909,19.748107649394083,47.85118391968567,40.63552920163782,4.557255611398634,23.925591959842833,46.33209871588612,0.031598104231872634,0.03146127942736237,0.030670764305266496,0.03169935388104719,0.03033192998055852,0.030486826255321026,0.03008444546614298,0.030734697439945214,0.03137614197568958,0.031123709717254984,0.03062020025629145,0.03011058770054915,0.030418967870070767,0.030860855321737938,0.030981450926899405,0.031633553624712145,0.03181915368090309,0.030620105180757844,0.031322479913362074,0.03227409189436885
2567,AHY21469@N,32.563372536411144,16.094540449030795,28.82045615291561,24.703248131070524,15.720248810681243,26.948997961167844,17.217415364079457,34.06053908980936,7.111541128641514,26.948997961167844,45.28928824029596,19.088873555827224,7.860124405340621,26.57470632281829,23.20608157767231,50.52937117718971,34.80912236650847,3.7429163834955337,28.82045615291561,36.30628891990668,0.03200227390312699,0.0327178637505892,0.029593868203923474,0.030657839765447843,0.03152073135158811,0.031161411759793207,0.030111285306985484,0.02985791405896552,0.0314881836277562,0.032169296468885625,0.03135344387579219,0.030868845800712485,0.031846134221101746,0.031096829220233,0.031040580182986787,0.03178532719001533,0.032493485563558196,0.03057922204786998,0.03136851485760801,0.031995310493507324
2568,AHY61337@N,35.804619145284825,16.241270540129197,30.267822370240776,24.361905810193797,15.133911185120388,28.053103660223158,18.455989250146814,34.32814000527308,7.0132759150557895,22.516306885179116,41.34141592032886,19.93246839015856,8.489755055067535,27.68398387522022,22.14718710017618,40.603176350323,30.636942155243712,4.060317635032299,26.576624520211414,34.32814000527308,0.03287024021949264,0.03247790075795716,0.030916629815318078,0.02991990797540581,0.031245274638804547,0.03174331949229134,0.030384198755836256,0.031309339038104726,0.03127566125012904,0.03232619070682537,0.03143106988896814,0.031784358295684934,0.032288183128346706,0.03171824111380385,0.031183804459113923,0.03129700792228665,0.032776640081166326,0.031112906020316928,0.03159271219514553,0.031226629242065866
2569,ALL27308@N,33.68591370890725,15.311778958594203,31.771941339082975,24.116051859785873,16.842956854453625,23.350462911856162,19.905312646172465,37.131063974590944,9.952656323086233,28.70958554736413,50.528870563360876,16.077367906523914,4.210739213613406,31.006352391153264,20.288107120137322,50.911665037325726,41.34180318820435,4.210739213613406,23.350462911856162,47.84930924560689,0.031304880021265996,0.031159463413706307,0.030423131775398363,0.0315265162104638,0.030061427695825038,0.030740065673132224,0.02983642045688317,0.030721119996301782,0.03136665811589961,0.03062173976882068,0.030752671502936132,0.030275441433518114,0.030657334507505515,0.030816774493429785,0.031141978396176093,0.03133293470233128,0.031339454249406276,0.030666670516130347,0.03051522001479542,0.031945623091218914
2570,AKA97938@N,30.2182525715847,16.658780263822333,32.542733538629676,18.98326123086731,13.172058813254868,24.794463648479752,15.10912628579235,23.632223164957264,7.360856395642426,29.8308390770772,46.48961934089954,12.784645318747373,7.360856395642426,19.370674725374805,15.883953274807341,36.41686848370463,45.71479235188454,3.099307956059969,18.98326123086731,30.99307956059969,0.03206825817019174,0.03091236869684245,0.03002810263203806,0.02998596098226521,0.03113145900278403,0.031345916311851144,0.029299642542379045,0.030577927619743414,0.03115822208374789,0.029965152076053492,0.03105376657975,0.030775725498327723,0.03162641255480842,0.028429726327155423,0.03110031619154044,0.030338498089810886,0.030450403691376436,0.030341989742038847,0.03173434890936967,0.030262307790429755
2571,AMH39305@N,26.829050618693294,12.847714380782705,32.87503385670868,18.893697618798097,13.98133623791059,22.672437142557715,13.60346228553463,31.363538047204838,4.156613476135581,30.229916190076953,34.38652966621253,17.76007576167021,6.801731142767315,23.8060589996856,17.004327856918287,38.16526918997215,31.7414119995808,3.778739523759619,24.939680856813485,34.38652966621253,0.031134446790410348,0.03205525103427347,0.030860496827933466,0.03255265792852159,0.030484254583336614,0.030740947669517484,0.03154538425735091,0.0310558209936051,0.031617518065739716,0.03112697146390586,0.030092147375562265,0.0313217786630113,0.031568409545109095,0.03073486169440243,0.03138825860048055,0.031437127600328005,0.03002182830263659,0.031602120559140544,0.030524718674522312,0.03026104699425051
2572,YP_003767@N,29.574184525370615,16.13137337747488,44.16923662880027,21.508497836633175,17.2836143330088,22.27665847365579,11.5224095553392,31.49458611792715,8.06568668873744,29.95826484388192,51.08268236200379,16.13137337747488,4.608963822135681,29.574184525370615,18.051774970031413,49.16228076944726,40.3284334436872,4.993044140646987,26.885622295791467,48.01003981391334,0.032246075782878116,0.03139593771663225,0.02943499554024133,0.03085467897028121,0.030825795649042562,0.03131091775596983,0.030709354127570965,0.030160205974734837,0.03152452553012202,0.03050097809215696,0.030322257173455762,0.031334860695122174,0.030841536467810297,0.02955415413695843,0.031421673082841564,0.030282643774526396,0.03015118742779413,0.030928245429977692,0.03107825181361621,0.031041406346960603
2573,YP_001039962@N,34.526927217029275,15.176671304188691,32.62984330400569,21.626756608468884,16.314921652002845,26.938591564934928,20.488506260654734,33.009260086610404,9.106002782513215,25.041507651911342,44.77118034735664,20.488506260654734,8.34716921730378,28.076841912749078,22.38559017367832,44.77118034735664,44.77118034735664,3.4147510434424557,28.076841912749078,33.009260086610404,0.032002899306167516,0.0320948639197222,0.02977018091516586,0.03001512699282123,0.031777514441007564,0.031109751193940906,0.02988965637224831,0.030599553790300722,0.030248462528012988,0.032062361617228675,0.03069915136493723,0.030482323241653342,0.03198688607909845,0.03084979129383543,0.03128144953428879,0.03138390500898399,0.03180311375869463,0.030626750367050735,0.030525598234560136,0.03137387743556383
2574,ATE90967@N,25.876682913355644,11.796723092853309,31.584774732478213,18.64643327580039,14.079959820502337,22.071288367273933,14.84103872971868,31.584774732478213,4.947012909906226,29.301538004829187,34.24855091473541,19.026972730408563,7.991328546771596,24.35452509492296,16.363196548151365,41.478800552290664,31.965314187086385,3.424855091473541,24.35452509492296,35.390169278559924,0.03053230591404276,0.03126894580473445,0.031354715244840466,0.03235060014812505,0.0306206968439271,0.030653868280286798,0.031583310297556635,0.03066186169935704,0.03120988486697978,0.030786145199963505,0.03025581793094644,0.03131944137252048,0.03190861692395059,0.030870219249160242,0.03109212056484076,0.03099910229958766,0.030200530922197724,0.031057042502138553,0.030749189053026846,0.029986130273645845
2575,AVM80475@N,27.74633550450269,15.698584561758102,30.301919037812148,15.698584561758102,14.603334476054048,15.698584561758102,17.524001371264855,28.476502228305392,7.666750599928375,21.53991835217972,38.69883636154323,16.06366792365945,8.031833961829726,20.444668266475666,15.698584561758102,31.76225248541755,30.301919037812148,7.666750599928375,19.349418180771615,32.49241920922026,0.033148713214249045,0.033064188440646604,0.03055998997381769,0.03169398403014683,0.030817552211334046,0.03200363333467869,0.031322984545812144,0.032584053641341204,0.03141001497693925,0.031349477382068204,0.03181845401472843,0.03219397887501982,0.03204717926851796,0.029699145245503,0.031650667786267836,0.033266981943572485,0.030831768923020406,0.030863827972883676,0.03219817808803466,0.032391864230066826
2576,AVM80500@N,26.783361141983804,16.28717907282799,28.59304770563136,15.925241760098478,14.477492509180435,17.01105369828701,17.372991011016524,28.95498501836087,7.238746254590217,19.182677574664076,36.91760589841011,14.839429821909945,8.32455819277875,21.716238763770654,14.477492509180435,30.764671582008425,30.040796956549404,7.600683567319728,18.820740261934567,34.02210739657402,0.03311741772758232,0.03309702859798924,0.030714992908889082,0.031641615844279505,0.030560239554458923,0.031961068762251806,0.03200685657641467,0.032740139362094314,0.03151688720224177,0.030915996294322477,0.03224409683327287,0.03268207960276332,0.03235780575935704,0.030014970196771233,0.03199430660799828,0.03374639097121327,0.031297983036029424,0.031257270978588374,0.0321311264046062,0.03206441404936496
2577,AVM80492@N,26.806242663322976,16.301093511480186,28.617475275709662,15.938846989002851,14.4898608990935,17.025586556434863,17.3878330789122,28.979721798187,7.24493044954675,19.199065691298888,36.94914529268843,14.852107421570837,8.331670016978762,21.372544826162912,14.4898608990935,31.153200933051025,30.066461365619013,7.607176972024088,18.83681916882155,34.051173112869726,0.03312689599142851,0.033049793893073005,0.030661355881544627,0.03167360707503724,0.030553871526446473,0.0320089386968396,0.0320362570643607,0.03267122594325078,0.03152424797287266,0.03088675470066736,0.03211761995197791,0.03271140509722918,0.03229184803135624,0.030039176681442254,0.031905347835746146,0.033770007621754826,0.031321559534101345,0.031219771170187247,0.03216942970976467,0.03201436314358196
2578,ATE90980@N,25.8255669654061,11.77342023422925,31.522383207775093,18.609599725072044,14.05214673117685,22.78726496947597,14.05214673117685,31.142595458283825,4.93724074338646,29.623444460318762,34.180897454213955,19.369175224054576,7.97554273931659,25.06599146642357,16.330873228124446,40.63728919556548,31.522383207775093,3.4180897454213954,24.306415967441037,35.320260702687754,0.030599693800081196,0.03123188517084418,0.031378107245899185,0.03245950445778375,0.030703161908176704,0.030629626055352178,0.03172123416214416,0.030617149598851614,0.031227120080609825,0.030795207932058304,0.030250433471630197,0.031194421963982404,0.03186344546789467,0.030951988924870503,0.03117830714755079,0.030980972227880665,0.030280940612267403,0.03115478536462618,0.03090811243937454,0.03008615247685527
2579,AVI69485@N,26.341611113547156,13.547114286967108,32.73885952683718,19.19174523987007,13.547114286967108,22.202215081418316,14.29973174735417,31.233624606063056,5.268322222709431,29.352080955095403,34.2440944476113,17.686510319095948,6.397248413290023,24.08375873238597,16.181275398321823,37.630873019353075,32.362550796643646,3.386778571741777,24.460067462579502,34.99671190799836,0.03108897973758147,0.031662570114125835,0.030866776574097785,0.03256581772176629,0.030892484473674302,0.030395439134071448,0.03143410667914781,0.03097983346559067,0.031844170042357345,0.03129883067356437,0.0300706489803757,0.03127679749191494,0.03208408550488277,0.030627761982329776,0.0317819841332926,0.03152242559646148,0.030194275980263086,0.03172505884529117,0.03095565783612491,0.030423564839555262
2580,AVI69444@N,27.333672813531162,14.228487218002524,29.205842184320968,18.72169370789806,13.4796194696866,19.47056145621398,13.854053343844562,31.826879303426697,5.990941986527378,29.205842184320968,36.69451966748019,17.972825959582135,6.365375860685339,23.963767946109513,17.22395821126621,39.68999066074388,32.20131317758466,3.36990486742165,24.712635694425437,32.20131317758466,0.030684400347333017,0.031965923222096196,0.031334753181250445,0.03220829268515125,0.031187829447307056,0.030699638852460742,0.03184249319929834,0.031652779545455804,0.031772925121207475,0.0313417254084776,0.030223328262150528,0.03130896630381379,0.03166826909759336,0.030972169614013573,0.03155436822234515,0.031816629547397036,0.030223613730265848,0.031831928636168134,0.030993364575885314,0.030282726842368133
2581,AVM80466@N,26.71652673972726,16.607570676046677,28.882731610515957,15.885502385783777,14.441365805257979,16.607570676046677,17.329638966309574,28.16066332025306,6.85964875749754,19.134809691966822,37.1865169485393,15.163434095520879,7.942751192891889,21.30101456275552,14.441365805257979,31.048936481304654,29.604799900778858,7.581717047760439,18.773775546835374,34.2982437874877,0.03309712639251676,0.03294440056213501,0.030721351680375524,0.03181398213555254,0.030692006283349955,0.032078191572424156,0.031988383902242165,0.03293159873952202,0.03147506515264398,0.03116747969695904,0.03186039670272263,0.032625802583078144,0.03248036120383347,0.030174724410514907,0.03190239042830041,0.03381330220359003,0.03141889887928237,0.03160754408684322,0.032196375703641825,0.031976472549022424
2582,AVM80484@N,29.125368138152975,15.290818272530311,27.305032629518415,15.654885374257224,14.562684069076488,17.111153781164873,16.38301957771105,28.76130103642606,6.189140729357507,19.295556391526347,38.591112783052694,16.74708667943796,7.6454091362651555,21.479959001887817,16.018952475984136,32.7660391554221,28.76130103642606,7.6454091362651555,20.02369059498017,34.950441765783566,0.03335357766334333,0.033311222551260504,0.030868545322621586,0.03137161686303923,0.030112324050615934,0.03241588343136769,0.03149970374463491,0.032392717648159305,0.03095302647676475,0.031206069723256104,0.0320197312200832,0.0321089571516085,0.031848526087353064,0.029731555979588476,0.03207615887834477,0.03366064267448238,0.030911319236657953,0.03043100106077904,0.032999046523364835,0.03266127198576225
2583,AVM80457@N,26.748349912293513,16.627352648182455,29.27859922832128,15.904424272174522,14.458567520158656,16.627352648182455,17.350281024190387,28.19420666430938,6.867819572075361,19.15760196421022,37.23081136440854,14.820031708162622,7.952212136087261,21.326387092234018,14.458567520158656,31.08592016834111,29.640063416325244,7.590747948083294,18.79613777620625,34.33909786037681,0.033132261007033786,0.03297631005941426,0.03068610118556503,0.03177604353708842,0.03064433535536096,0.032086994912302415,0.031929996841021914,0.0328865738531034,0.03147148813999637,0.031125901861111565,0.03187904737217748,0.032631308617393315,0.03242161818842884,0.03014795498762415,0.03188234102345225,0.03378519275450936,0.031365826204851885,0.03154377370417802,0.03215581722574067,0.03200692516567953
2584,AVM80448@N,26.748349912293513,16.627352648182455,29.27859922832128,15.904424272174522,14.458567520158656,16.627352648182455,17.350281024190387,28.19420666430938,6.867819572075361,19.15760196421022,37.23081136440854,14.820031708162622,7.952212136087261,21.326387092234018,14.458567520158656,31.08592016834111,29.640063416325244,7.590747948083294,18.79613777620625,34.33909786037681,0.033132261007033786,0.03297631005941426,0.03068610118556503,0.03177604353708842,0.03064433535536096,0.032086994912302415,0.031929996841021914,0.0328865738531034,0.03147148813999637,0.031125901861111565,0.03187904737217748,0.032631308617393315,0.03242161818842884,0.03014795498762415,0.03188234102345225,0.03378519275450936,0.031365826204851885,0.03154377370417802,0.03215581722574067,0.03200692516567953
2585,AVM80439@N,26.748349912293513,16.627352648182455,29.27859922832128,15.904424272174522,14.458567520158656,16.627352648182455,17.350281024190387,28.19420666430938,6.867819572075361,19.15760196421022,37.23081136440854,14.820031708162622,7.952212136087261,21.326387092234018,14.458567520158656,31.08592016834111,29.640063416325244,7.590747948083294,18.79613777620625,34.33909786037681,0.033132261007033786,0.03297631005941426,0.03068610118556503,0.03177604353708842,0.03064433535536096,0.032086994912302415,0.031929996841021914,0.0328865738531034,0.03147148813999637,0.031125901861111565,0.03187904737217748,0.032631308617393315,0.03242161818842884,0.03014795498762415,0.03188234102345225,0.03378519275450936,0.031365826204851885,0.03154377370417802,0.03215581722574067,0.03200692516567953
2586,YP_001552236@N,27.012225647241102,16.927661405604425,26.652062638611223,15.126846362455018,15.126846362455018,16.927661405604425,16.927661405604425,28.45287768176063,5.40244512944822,19.448802466013596,37.09678988887778,14.766683353825137,6.843097163967746,24.130921578202052,15.126846362455018,30.253692724910035,29.893529716280156,7.563423181227509,18.368313440123952,34.21548581983873,0.033640550981367215,0.03361336492741911,0.03135044343001823,0.03141500762328751,0.030294577733627585,0.032657557260692194,0.03197940038895779,0.032657554263245604,0.030744142988804814,0.03140905671974712,0.03183326944354413,0.0324857929338944,0.03236512183874091,0.02991533740795138,0.03189758506466098,0.03338773328976187,0.031107526933805564,0.03156784795905116,0.03274456910186643,0.03277055107967466
2587,QFQ59587@N,32.76511731961657,16.754889538440295,28.6694776546645,24.57383798971243,15.637896902544274,26.435492382872464,17.1272204170723,34.2544408341446,7.446617572640131,27.180154140136477,44.67970543584078,18.988874810232332,7.818948451272137,26.80782326150447,23.084514475184406,49.89233773668887,33.8821099555126,3.7233087863200653,28.297146776032495,35.74376434867263,0.032096552095596954,0.03282393140087988,0.02957910449886979,0.030624956330030064,0.031675684025414555,0.031180480146231725,0.03017819425722169,0.030016865396439003,0.03164244755578861,0.032326147050485685,0.03157203968651691,0.031065213552114744,0.03192869416252847,0.031212081362819263,0.031071826270864956,0.031783958835615,0.03268491912494005,0.030683401298295776,0.0313854290498104,0.032137195267529936
2588,QBP84713@N,31.27576120882326,13.565390403826957,43.333886012224994,25.24669880712239,20.724902005846737,19.594452805527826,16.57992160467739,32.40621040914217,6.405878801807174,28.63804640807913,48.23249921360696,21.85535120616565,7.9131444022323905,27.507597207760217,21.478534806059347,40.696171211480866,35.420741609992604,5.275429601488261,29.014862808185434,36.55119081031152,0.031813412540751526,0.03197167612934124,0.031454559035068094,0.031780765587730075,0.030579131059531483,0.030524624253015553,0.031012370631254813,0.03057889006826357,0.03153882947186042,0.03025071996454302,0.030961477254657276,0.03155734816557035,0.03145664096977891,0.029891169831940484,0.030867818973816817,0.03146784185265255,0.03125006625439255,0.03135184149385737,0.03195015691154735,0.03092425944412204
2589,YP_004070194@N,34.617250355862815,16.932350717541595,44.02411186560815,25.962937766897113,17.308625177931408,20.318820861049915,21.07136978182954,37.25117157859151,9.030587049355518,34.24097589547301,48.53940539028591,15.803527336372156,6.020391366237011,27.468035608456365,17.308625177931408,42.89528848443871,46.658033088336836,7.149214747406451,27.844310068846177,45.90548416755721,0.03170130510557431,0.031405542725677055,0.030768010691648674,0.031117133498186202,0.03050524961784009,0.03182744468101282,0.030266187027637056,0.03069832603441434,0.03133181900638777,0.029883319685929617,0.030782098767614112,0.03090928449489886,0.0315484833634559,0.030466107991425847,0.032023710686984945,0.03218683032769285,0.03130855130315125,0.031441118155720184,0.031702880653613104,0.03185213579132174
2590,NP_040831@N,27.550057331254404,13.20893159717677,31.324037787590626,16.605514007879368,14.341125734077636,22.266484692383695,13.963727688444013,32.07883387885787,5.283572638870708,28.682251468155272,35.475416289560464,18.492504236047477,6.793164821405195,24.15347492055181,15.850717916612123,40.00419283716393,31.324037787590626,3.3965824107025977,23.398678829284563,34.3432221526596,0.03087445311592497,0.03177703414145986,0.031154274288386175,0.032388016149770334,0.031102850493809668,0.030845345063238383,0.03122766741237025,0.031161058184779218,0.03194808949560151,0.03154280095938191,0.02975253835932914,0.031349573581876934,0.031205704204490883,0.030526628669502495,0.03129432220331074,0.03110373556546241,0.030730746442060676,0.031908931280741924,0.03068156461061148,0.03002662014426904
