,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13
772,AIA62220@N,46.98720588155443,22.534680371765898,44.58989945902614,27.80875450132813,19.657912664731956,29.72659963935076,23.973064225282872,45.548822028037456,7.671380552090519,38.83636404495825,59.45319927870152,19.178451380226296,10.548148259124464,32.12390606187905,27.80875450132813,53.220202580127975,51.781818726611,10.068686974618807,28.28821578583379,58.973737994195865,0.04114256278309925,0.040593265104156034,0.04105314686114312,0.04069083990892356,0.0387796635583364,0.04061571703625828,0.038003956449987907,0.040112406882311914,0.0410686972595395,0.03997130405053226,0.03903404852597833,0.03939035666367719,0.04008275041039856
773,AIA62234@N,54.30923076571551,24.29623481624115,50.0216599157906,32.3949797549882,18.579473683007937,28.583805666166057,19.532267205213472,45.25769230476293,7.145951416541514,31.91858299388543,54.785627526818274,19.055870444110706,12.862712549774725,33.8241700382965,27.631012143960522,55.73842104902381,38.588137649324175,7.622348177644282,29.060202427268827,65.26635627107916,0.0422942774331191,0.040978642457304176,0.039669202984996974,0.04033651091568375,0.03919941224900207,0.04104818944509606,0.038377031554389596,0.0403208266110601,0.03993412457572393,0.04010090926122037,0.04065706468693321,0.039995277512861464,0.040691769209841494
774,AIA62252@N,42.50588853392114,15.939708200220426,52.16631774617594,30.430352018602633,19.80387988512235,27.53222325492619,25.11711595186249,42.0228670733084,8.694386291029323,38.15869538840648,57.96257527352883,29.464309097377154,9.660429212254805,33.32848078227907,23.66805157002427,51.20027482495046,47.81912460066128,7.728343369803843,34.29452370350455,64.24185426149445,0.041257914854075595,0.041740160673397794,0.039027618587276686,0.03926673943125507,0.038797859093773375,0.04092547838321421,0.03871338811949105,0.039351393023293525,0.0395560594410014,0.03938809898826375,0.038966455961662476,0.04001017513083012,0.03997719769972463
775,AIA62265@N,47.23550390180594,22.42493619580686,39.60148306919084,31.01320963249885,21.470683591729973,26.24194661211441,19.562178383576196,47.23550390180594,10.496778644845765,42.941367183459946,53.43814582830571,20.039304685614642,9.065399738730433,30.536083330460407,25.287694008037523,46.7583775997675,50.575388016075046,7.634020832615102,30.536083330460407,58.686535150728595,0.04182062992363611,0.0408804722603465,0.040018141550513836,0.03961347939682462,0.03940321448536374,0.03948954446258243,0.04034968116264082,0.0400075276602615,0.04051102268735193,0.03942808671918293,0.03882991136709932,0.04178903002771538,0.04073295625803704
776,AIA62271@N,41.08958006397207,17.678075143801937,43.95629495215617,27.23379143774893,18.155860958499286,26.27821980835423,24.84486236426218,37.267293546393276,6.6890014057628955,39.65622261988002,48.256367284432315,24.367076549564832,8.122358849854944,31.056077955327726,20.067004217288684,48.734153099129664,43.47850913745882,5.733429776368196,30.578292140630378,56.37872613428726,0.041962365156406334,0.04238873371810784,0.039017611813275545,0.0394900193403111,0.03924327537552006,0.04107228391144341,0.039235211437494144,0.0396413455563378,0.04015538189559036,0.04002141743495951,0.039413098337797034,0.04068764222811401,0.039885799097293166
777,AIA62290@N,38.42214748840422,19.922594993987374,33.6786724898358,31.78128249040843,17.550857494703163,31.306934990551586,18.973899994273687,34.62736748954948,6.166517498138949,34.15301998969264,48.38344498539791,27.037807491840006,8.53825499742316,37.947799988547374,23.243027492985266,50.755182484682116,47.90909748554106,4.743474998568422,26.089112492126322,47.43474998568422,0.04149831986778843,0.04324741454006683,0.03881359744311654,0.041223617937426946,0.04043472771160104,0.03971430870527872,0.03950197959650339,0.04041766694886767,0.04054735887199972,0.03913008479992392,0.04002770740228899,0.03977937345836319,0.041316342859932347
778,AIA62300@N,38.4508690637042,19.937487662661436,33.70384819164195,31.805039842817052,17.56397722663031,31.330337755610827,18.988083488248986,34.653252366054396,6.17112713368092,33.70384819164195,47.94491080782869,26.58331688354858,8.544637569712043,37.97616697649797,23.260402273105008,51.26782541827226,48.419612895034916,4.747020872062246,26.108614796342355,46.99550663341624,0.04165488475183141,0.04319725004584675,0.038912056512142336,0.04091546433966581,0.04047592098356496,0.03955861604400137,0.039581693307017586,0.0404342400628676,0.04031912497682215,0.039085876097522794,0.03986874421543324,0.03978986212284715,0.04150417933421212
779,AIA62310@N,40.27227596560528,21.794408169621683,38.377110037812095,29.84886336274274,17.530284832087005,29.375071880794444,21.320616687673386,33.63919521832912,7.580663711172759,36.008152628070604,46.90535671288145,25.584740025208063,9.47582963896595,34.11298670027742,23.215782615466576,48.32673115872634,45.48398226703656,4.737914819482975,26.532322989104657,47.85293967677804,0.04139189702614809,0.042985154825277705,0.03947781082762159,0.039968976788598634,0.04021137655012593,0.0401027800566939,0.03949716572261284,0.04071760576622207,0.040600662918820224,0.03971942103311369,0.0398334902747623,0.04028776495252017,0.04141441130918536
780,AIA62320@N,41.481900515275655,21.21233549076596,37.23943341712246,32.05419585271301,17.4412536257409,30.64004015332861,20.740950257637827,34.411122018353666,5.185237564409457,34.8825072514818,47.60990854594137,27.811728754559812,8.956319429434517,33.939736785225534,24.040646889534752,48.55267901219764,44.78159714717258,4.713852331281324,25.926187822047282,43.83882668091631,0.04196513222243005,0.04321359214358677,0.03949992055559389,0.0407722292536291,0.040347480214139926,0.04033466200113177,0.039587937025223716,0.04074702926985424,0.04092707492082968,0.039496291749930655,0.039858922464362824,0.04037263845921542,0.04149185659193968
781,AIA62330@N,43.27411414390349,22.10742787786374,36.688922861135566,30.103731578367647,17.403719818743795,25.870394325159698,22.10742787786374,33.8666980256636,6.114820476855928,35.27781044339959,50.32967623258341,23.988911101511718,7.055562088679917,38.10003527887155,23.518540295599724,49.85930542667141,41.86300172616751,4.23333725320795,23.04816948968773,45.15559736755147,0.04224466701254376,0.04339288660721109,0.03973898557310735,0.0402761092059022,0.04064440908385183,0.04024817726573469,0.038781980200477906,0.041060027635312156,0.04121776444678326,0.03916022502853896,0.03976345116092328,0.040312113856090896,0.04278839701152815
782,AIA62343@N,44.146268991249,19.404953402746816,44.146268991249,27.65205859891421,20.860324907952826,32.988420784669586,25.71156325863953,41.72064981590565,9.702476701373408,33.473544619738256,57.244612538103105,26.1966870937082,10.672724371510748,36.384287630150276,31.047925444394902,55.789241032897095,54.81899336275975,4.366114515618033,36.384287630150276,43.66114515618033,0.041231343968836445,0.04119507164198872,0.03839402103184615,0.038123662772931804,0.04030565903874836,0.03996359874193461,0.03814681131790169,0.03923083242457703,0.038792602066726696,0.040860094323837845,0.03909434872087649,0.038864613152774244,0.04067350572834953
783,AHL18090@N,40.663217508395185,21.527585739738626,36.35770036044746,31.57379241828332,19.61402256287297,34.92252797779822,21.049194945522213,44.01195306791008,9.089425090111865,35.40091877201463,57.88528610018608,24.876321299253522,9.567815884328278,33.965746389365385,29.181838447201248,65.53953880764871,44.490343862126494,4.783907942164139,36.83609115466387,45.44712545055932,0.041214269054823664,0.04187958985051831,0.037965100895329715,0.039667438858397595,0.04035314532582557,0.03998917778965109,0.03867098632702681,0.03847302383541239,0.04094938494448215,0.0412523868393016,0.040312511976193975,0.04014951364903109,0.040732676437591986
784,QDI73610@N,41.65051514784959,21.06462835063657,36.863099613614004,31.1182009725313,20.107145243789457,34.46939184649621,22.02211145748369,44.04422291496738,9.09608951504761,34.94813339991977,57.92772796425057,24.41581922460148,10.053572621894729,33.990650293072655,29.681976312260627,64.15136815875684,44.52296446839094,4.787415534235585,37.82058272046112,45.0017060218145,0.041314288937966535,0.04212458158899292,0.03798199334252447,0.03950095018785684,0.04056320484301062,0.03979317567430826,0.03859274384144308,0.038627106202563974,0.04045101054026641,0.0412500340714398,0.040437208107401666,0.03977440669640186,0.040847742542265
785,AIY51828@N,33.71222925423468,15.892908076996347,42.86269148038409,22.153750652782787,17.81932117723833,24.561767028085264,21.190544102661796,40.936278380142106,6.742445850846935,36.12024562953715,45.75231113074706,24.561767028085264,9.150462226149413,31.785816153992695,20.227337552540806,49.60513733123103,42.38108820532359,4.334429475544458,30.34100632881121,42.86269148038409,0.03916092916425019,0.04032206203837007,0.03951736796463135,0.041031251891706234,0.03944738774151352,0.03887056395716659,0.0408731976376777,0.04006105623832119,0.040431170373863234,0.03973379716037162,0.0379772850934011,0.04014147746959871,0.04082917820863316
786,ALC78747@N,33.375132695647515,16.929415135473377,39.663201174537626,21.76639088846577,17.896810286071855,28.53815694265512,18.864205436670336,40.6305963251361,7.7391612047878295,37.72841087334067,45.4675720781285,21.28269331316653,8.706556355386308,30.47294724385208,20.79899573786729,51.75564055701861,41.59799147573458,4.353278177693154,30.47294724385208,44.01647935223078,0.03935020243442032,0.040443854877424544,0.03964413315964768,0.04128302963396527,0.039603308288413,0.039041588489459655,0.039531348453567185,0.03955069941059092,0.04054569624333233,0.03975274702292693,0.03788978251699565,0.039825052720056243,0.03984098144996101
787,AIF73529@N,44.64973576061942,20.868898235941685,39.31118039793666,30.090039316939173,20.383575021152343,29.604716102149833,24.75148395425642,49.988291123302176,12.618403584522879,35.42859467962193,61.63604827824637,21.35422145073103,5.823878577472098,39.796503612726006,26.692776813413783,61.63604827824637,52.900230412038226,5.338555362682757,30.090039316939173,59.20943220429967,0.040530349920544814,0.04021626143920095,0.039397872660875355,0.04043541085424296,0.03900810348337374,0.03950003369432172,0.03849119085308481,0.03964400979433692,0.04004062054631788,0.03927930448696981,0.0394984397506462,0.039067504790495984,0.039567682936247336
788,AIF73535@N,44.90568036032697,19.524208852316075,40.02462814724795,30.750628942397817,20.500419294931877,29.28631327847411,25.381471508010897,49.29862735209809,12.690735754005448,35.631681155476834,63.45367877002724,20.500419294931877,5.857262655694822,40.02462814724795,26.3576819506267,62.965573548719334,52.7153639012534,5.857262655694822,30.262523721089913,60.03694222087193,0.04011882248348467,0.03995234465025339,0.03924095632003878,0.0402017033472188,0.038932357487791766,0.03937660824052567,0.03832062761847385,0.039470338933319214,0.039736353016901774,0.039200731797640546,0.03920334273930575,0.03877886902595944,0.03936172303118457
789,AIF73541@N,45.34846620606828,19.504716647771303,39.49705121173689,31.20754663643409,20.47995248015987,29.74469288785124,25.356131642102696,49.24940953562254,12.190447904857065,35.59610788218263,63.39032910525674,20.47995248015987,5.851414994331392,39.98466912793118,26.331367474491262,62.90271118906246,52.175117032788236,5.851414994331392,30.23231080404552,59.97700369189676,0.040103610721038636,0.04002739634990662,0.03921696294121516,0.04026993602553194,0.038952186652100804,0.03943217115288944,0.038381514087938357,0.03942890507794485,0.03979061798583188,0.03923192291984678,0.039284809658297476,0.03880825372828263,0.03945379650489287
790,AXQ05191@N,31.50430639724547,15.025130743301686,38.77453095045597,22.78003693339288,17.933220564585884,29.565579849722674,20.356628748989383,41.19793913485946,8.239587826971892,35.86644112917177,45.56007386678576,23.26471857027358,8.724269463852591,32.473669671006874,21.325992022750782,52.830298419996254,41.68262077174016,4.846816368806996,30.05026148660337,44.59071059302436,0.03840473614338007,0.04062307507003219,0.039313110034322626,0.04072444097136647,0.03939851453395097,0.03933088250671964,0.03942131291306011,0.0399364998848643,0.03974687963006612,0.03955156995148036,0.038743748209882634,0.03963042918203289,0.04049316408814208
791,YP_009336484@N,32.042281802676456,12.912561323466633,34.91173987455793,33.4770108386172,21.520935539111054,23.912150599012282,19.607963491190073,35.868225898518425,7.6518881916839305,32.99876782663695,44.47660011416284,18.65147746722958,11.477832287525896,33.4770108386172,18.65147746722958,41.607142042281374,37.30295493445916,7.6518881916839305,29.172823730794985,44.95484312614309,0.0425799467270486,0.04067548877916129,0.03989992227891182,0.03944062011990826,0.04034234674823252,0.04000172311732875,0.03876265935766025,0.04102611554194833,0.03993229174515701,0.0389001302124645,0.03932036259491177,0.04137753256102954,0.03949784823599183
792,ATJ01103@N,34.76285368308975,16.415792017014603,39.5910278057411,23.658053200991635,17.86424425381001,28.969044735908124,18.82987907834028,41.03948004253651,7.242261183977031,38.142575568945695,44.419201928392454,22.209600964196227,9.173530833037573,30.900314384968667,20.278331315135688,51.178645700104354,40.07384521800624,4.345356710386219,29.934679560438394,43.453567103862184,0.03923904518944284,0.040007566779195994,0.04018337056391582,0.04166365617109947,0.03937727299677495,0.039135518675235036,0.03995419918158706,0.039455762018564336,0.039466561976257544,0.0391163803077002,0.03852660318078343,0.04006775796252493,0.04098889273178292
793,YP_009199790@N,42.50588853392114,15.939708200220426,52.16631774617594,30.430352018602633,19.80387988512235,27.53222325492619,25.11711595186249,42.0228670733084,8.694386291029323,38.15869538840648,57.96257527352883,29.464309097377154,9.660429212254805,33.32848078227907,23.66805157002427,51.20027482495046,47.81912460066128,7.728343369803843,34.29452370350455,64.24185426149445,0.041257914854075595,0.041740160673397794,0.039027618587276686,0.03926673943125507,0.038797859093773375,0.04092547838321421,0.03871338811949105,0.039351393023293525,0.0395560594410014,0.03938809898826375,0.038966455961662476,0.04001017513083012,0.03997719769972463
794,ARI44804@N,42.37633527257957,22.12986397568044,36.72615723623562,30.134282860501024,17.421382278727155,26.367497502938395,22.12986397568044,33.90106821806365,5.650178036343942,34.84276455745431,49.90990598770482,23.542408484766423,7.062722545429927,38.138701745321605,23.542408484766423,50.85160232709548,42.37633527257957,4.237633527257956,23.542408484766423,45.67227246044686,0.04225084538488027,0.043193557873065516,0.039523246589099205,0.04047874676065427,0.040427772468264914,0.040337710904909466,0.03882564761800808,0.04108497558705686,0.04121566830713481,0.03913844291270804,0.039706921386523354,0.040378815433302725,0.04258947907906404
